id,trial,x,y,ymax,kernel,scenario,horizon,round,reward,experimentDuration,instructionsDuration,overall,Horizon
22,6,16,90.4046836698,61,Rough,Avg. Reward Condition,5,15,1.09,0:07:54,0:01:41,351,Short
22,1,7,48.3606408538,59,Rough,Avg. Reward Condition,10,16,1.09,0:07:54,0:01:41,352,Long
22,2,8,76.5826224562,64,Rough,Avg. Reward Condition,10,16,1.09,0:07:54,0:01:41,352,Long
22,3,9,76.5826224562,64,Rough,Avg. Reward Condition,10,16,1.09,0:07:54,0:01:41,352,Long
22,4,10,76.5826224562,64,Rough,Avg. Reward Condition,10,16,1.09,0:07:54,0:01:41,352,Long
22,5,6,76.5826224562,64,Rough,Avg. Reward Condition,10,16,1.09,0:07:54,0:01:41,352,Long
22,6,5,76.5826224562,75,Rough,Avg. Reward Condition,10,16,1.09,0:07:54,0:01:41,352,Long
22,7,4,76.5826224562,75,Rough,Avg. Reward Condition,10,16,1.09,0:07:54,0:01:41,352,Long
22,8,3,76.5826224562,75,Rough,Avg. Reward Condition,10,16,1.09,0:07:54,0:01:41,352,Long
22,9,18,76.5826224562,75,Rough,Avg. Reward Condition,10,16,1.09,0:07:54,0:01:41,352,Long
22,10,25,76.5826224562,75,Rough,Avg. Reward Condition,10,16,1.09,0:07:54,0:01:41,352,Long
22,11,24,76.5826224562,75,Rough,Avg. Reward Condition,10,16,1.09,0:07:54,0:01:41,352,Long
23,1,26,70.1878736783,26,Rough,Avg. Reward Condition,10,1,0.95,0:10:20,0:06:01,353,Long
23,2,25,97.6801355248,47,Rough,Avg. Reward Condition,10,1,0.95,0:10:20,0:06:01,353,Long
23,3,24,69.2300066186,86,Rough,Avg. Reward Condition,10,1,0.95,0:10:20,0:06:01,353,Long
23,4,23,64.338353209,86,Rough,Avg. Reward Condition,10,1,0.95,0:10:20,0:06:01,353,Long
23,5,22,27.5816423036,86,Rough,Avg. Reward Condition,10,1,0.95,0:10:20,0:06:01,353,Long
23,6,21,17.605900484,86,Rough,Avg. Reward Condition,10,1,0.95,0:10:20,0:06:01,353,Long
23,7,20,100,86,Rough,Avg. Reward Condition,10,1,0.95,0:10:20,0:06:01,353,Long
23,8,19,47.8976180234,95,Rough,Avg. Reward Condition,10,1,0.95,0:10:20,0:06:01,353,Long
23,9,18,19.4932006689,95,Rough,Avg. Reward Condition,10,1,0.95,0:10:20,0:06:01,353,Long
23,10,17,100,95,Rough,Avg. Reward Condition,10,1,0.95,0:10:20,0:06:01,353,Long
23,11,16,64.338353209,95,Rough,Avg. Reward Condition,10,1,0.95,0:10:20,0:06:01,353,Long
23,1,26,61.9422629523,52,Rough,Avg. Reward Condition,5,2,0.95,0:10:20,0:06:01,354,Short
23,2,25,78.5634696948,52,Rough,Avg. Reward Condition,5,2,0.95,0:10:20,0:06:01,354,Short
23,3,27,78.5634696948,52,Rough,Avg. Reward Condition,5,2,0.95,0:10:20,0:06:01,354,Short
23,4,24,78.5634696948,52,Rough,Avg. Reward Condition,5,2,0.95,0:10:20,0:06:01,354,Short
23,5,17,78.5634696948,52,Rough,Avg. Reward Condition,5,2,0.95,0:10:20,0:06:01,354,Short
23,6,18,78.5634696948,52,Rough,Avg. Reward Condition,5,2,0.95,0:10:20,0:06:01,354,Short
23,1,9,55.1901981353,44,Rough,Avg. Reward Condition,10,3,0.95,0:10:20,0:06:01,355,Long
23,2,10,44.5335801107,46,Rough,Avg. Reward Condition,10,3,0.95,0:10:20,0:06:01,355,Long
23,3,11,83.7516689755,46,Rough,Avg. Reward Condition,10,3,0.95,0:10:20,0:06:01,355,Long
23,4,8,55.2864987401,59,Rough,Avg. Reward Condition,10,3,0.95,0:10:20,0:06:01,355,Long
23,5,7,48.1266602538,59,Rough,Avg. Reward Condition,10,3,0.95,0:10:20,0:06:01,355,Long
23,6,6,73.2990337658,59,Rough,Avg. Reward Condition,10,3,0.95,0:10:20,0:06:01,355,Long
23,7,5,83.7516689755,59,Rough,Avg. Reward Condition,10,3,0.95,0:10:20,0:06:01,355,Long
23,8,4,28.3916761259,59,Rough,Avg. Reward Condition,10,3,0.95,0:10:20,0:06:01,355,Long
23,9,19,70.997940343,59,Rough,Avg. Reward Condition,10,3,0.95,0:10:20,0:06:01,355,Long
23,10,20,30.627093485,82,Rough,Avg. Reward Condition,10,3,0.95,0:10:20,0:06:01,355,Long
23,11,21,100,82,Rough,Avg. Reward Condition,10,3,0.95,0:10:20,0:06:01,355,Long
23,1,14,16.6426725736,17,Rough,Avg. Reward Condition,5,4,0.95,0:10:20,0:06:01,356,Short
23,2,23,41.3481644657,39,Rough,Avg. Reward Condition,5,4,0.95,0:10:20,0:06:01,356,Short
23,3,24,100,62,Rough,Avg. Reward Condition,5,4,0.95,0:10:20,0:06:01,356,Short
23,4,25,100,65,Rough,Avg. Reward Condition,5,4,0.95,0:10:20,0:06:01,356,Short
23,5,26,100,65,Rough,Avg. Reward Condition,5,4,0.95,0:10:20,0:06:01,356,Short
23,6,27,100,65,Rough,Avg. Reward Condition,5,4,0.95,0:10:20,0:06:01,356,Short
23,1,27,62.8355710583,56,Rough,Avg. Reward Condition,10,5,0.95,0:10:20,0:06:01,357,Long
23,2,28,36.163674197,56,Rough,Avg. Reward Condition,10,5,0.95,0:10:20,0:06:01,357,Long
23,3,26,62.8355710583,56,Rough,Avg. Reward Condition,10,5,0.95,0:10:20,0:06:01,357,Long
23,4,25,62.8355710583,56,Rough,Avg. Reward Condition,10,5,0.95,0:10:20,0:06:01,357,Long
23,5,24,62.8355710583,86,Rough,Avg. Reward Condition,10,5,0.95,0:10:20,0:06:01,357,Long
23,6,23,62.8355710583,95,Rough,Avg. Reward Condition,10,5,0.95,0:10:20,0:06:01,357,Long
23,7,22,74.2496635194,99,Rough,Avg. Reward Condition,10,5,0.95,0:10:20,0:06:01,357,Long
23,8,21,74.2496635194,99,Rough,Avg. Reward Condition,10,5,0.95,0:10:20,0:06:01,357,Long
23,9,20,74.2496635194,99,Rough,Avg. Reward Condition,10,5,0.95,0:10:20,0:06:01,357,Long
23,10,19,74.2496635194,99,Rough,Avg. Reward Condition,10,5,0.95,0:10:20,0:06:01,357,Long
23,11,12,74.2496635194,99,Rough,Avg. Reward Condition,10,5,0.95,0:10:20,0:06:01,357,Long
23,1,11,9.4889624341,35,Rough,Avg. Reward Condition,5,6,0.95,0:10:20,0:06:01,358,Short
23,2,12,100,35,Rough,Avg. Reward Condition,5,6,0.95,0:10:20,0:06:01,358,Short
23,3,23,50.040976858,35,Rough,Avg. Reward Condition,5,6,0.95,0:10:20,0:06:01,358,Short
23,4,18,50.040976858,45,Rough,Avg. Reward Condition,5,6,0.95,0:10:20,0:06:01,358,Short
23,5,5,50.040976858,45,Rough,Avg. Reward Condition,5,6,0.95,0:10:20,0:06:01,358,Short
23,6,0,48.0177493788,45,Rough,Avg. Reward Condition,5,6,0.95,0:10:20,0:06:01,358,Short
23,1,2,27.2086136071,36,Rough,Avg. Reward Condition,10,7,0.95,0:10:20,0:06:01,359,Long
23,2,9,0,62,Rough,Avg. Reward Condition,10,7,0.95,0:10:20,0:06:01,359,Long
23,3,10,33.8356859572,62,Rough,Avg. Reward Condition,10,7,0.95,0:10:20,0:06:01,359,Long
23,4,11,56.4573885147,62,Rough,Avg. Reward Condition,10,7,0.95,0:10:20,0:06:01,359,Long
23,5,8,28.2945849726,64,Rough,Avg. Reward Condition,10,7,0.95,0:10:20,0:06:01,359,Long
23,6,7,42.7217868422,64,Rough,Avg. Reward Condition,10,7,0.95,0:10:20,0:06:01,359,Long
23,7,6,61.1805861531,64,Rough,Avg. Reward Condition,10,7,0.95,0:10:20,0:06:01,359,Long
23,8,5,32.9225781597,74,Rough,Avg. Reward Condition,10,7,0.95,0:10:20,0:06:01,359,Long
23,9,4,28.085939055,74,Rough,Avg. Reward Condition,10,7,0.95,0:10:20,0:06:01,359,Long
23,10,3,55.9023942826,74,Rough,Avg. Reward Condition,10,7,0.95,0:10:20,0:06:01,359,Long
23,11,12,37.4490101659,74,Rough,Avg. Reward Condition,10,7,0.95,0:10:20,0:06:01,359,Long
23,1,28,95.5203848256,3,Rough,Avg. Reward Condition,5,8,0.95,0:10:20,0:06:01,360,Short
23,2,15,27.113759467,76,Rough,Avg. Reward Condition,5,8,0.95,0:10:20,0:06:01,360,Short
23,3,14,95.5203848256,87,Rough,Avg. Reward Condition,5,8,0.95,0:10:20,0:06:01,360,Short
23,4,13,95.5203848256,94,Rough,Avg. Reward Condition,5,8,0.95,0:10:20,0:06:01,360,Short
23,5,12,95.5203848256,94,Rough,Avg. Reward Condition,5,8,0.95,0:10:20,0:06:01,360,Short
23,6,11,95.5203848256,94,Rough,Avg. Reward Condition,5,8,0.95,0:10:20,0:06:01,360,Short
23,1,15,6.2429483278,61,Rough,Avg. Reward Condition,10,9,0.95,0:10:20,0:06:01,361,Long
23,2,14,25.6795767892,81,Rough,Avg. Reward Condition,10,9,0.95,0:10:20,0:06:01,361,Long
23,3,13,39.3598656042,81,Rough,Avg. Reward Condition,10,9,0.95,0:10:20,0:06:01,361,Long
23,4,12,7.7411658531,81,Rough,Avg. Reward Condition,10,9,0.95,0:10:20,0:06:01,361,Long
23,5,16,50.0506525392,81,Rough,Avg. Reward Condition,10,9,0.95,0:10:20,0:06:01,361,Long
23,6,17,25.4040902483,81,Rough,Avg. Reward Condition,10,9,0.95,0:10:20,0:06:01,361,Long
23,7,18,16.0654264428,81,Rough,Avg. Reward Condition,10,9,0.95,0:10:20,0:06:01,361,Long
23,8,19,32.1091068148,81,Rough,Avg. Reward Condition,10,9,0.95,0:10:20,0:06:01,361,Long
23,9,20,8.3838001472,81,Rough,Avg. Reward Condition,10,9,0.95,0:10:20,0:06:01,361,Long
23,10,21,35.9692624346,81,Rough,Avg. Reward Condition,10,9,0.95,0:10:20,0:06:01,361,Long
23,11,22,12.6083480711,81,Rough,Avg. Reward Condition,10,9,0.95,0:10:20,0:06:01,361,Long
23,1,14,54.3897412208,92,Rough,Avg. Reward Condition,5,10,0.95,0:10:20,0:06:01,362,Short
23,2,15,50.1523065056,92,Rough,Avg. Reward Condition,5,10,0.95,0:10:20,0:06:01,362,Short
23,3,16,37.6819620971,92,Rough,Avg. Reward Condition,5,10,0.95,0:10:20,0:06:01,362,Short
23,4,13,37.8963233738,100,Rough,Avg. Reward Condition,5,10,0.95,0:10:20,0:06:01,362,Short
23,5,12,47.536601094,100,Rough,Avg. Reward Condition,5,10,0.95,0:10:20,0:06:01,362,Short
23,6,11,29.5527258491,100,Rough,Avg. Reward Condition,5,10,0.95,0:10:20,0:06:01,362,Short
23,1,29,31.0623380615,24,Rough,Avg. Reward Condition,10,11,0.95,0:10:20,0:06:01,363,Long
23,2,7,54.782728818,24,Rough,Avg. Reward Condition,10,11,0.95,0:10:20,0:06:01,363,Long
23,3,17,51.3643675795,34,Rough,Avg. Reward Condition,10,11,0.95,0:10:20,0:06:01,363,Long
23,4,24,10.4233141503,100,Rough,Avg. Reward Condition,10,11,0.95,0:10:20,0:06:01,363,Long
23,5,23,57.3301988036,100,Rough,Avg. Reward Condition,10,11,0.95,0:10:20,0:06:01,363,Long
23,6,25,33.9078608948,100,Rough,Avg. Reward Condition,10,11,0.95,0:10:20,0:06:01,363,Long
23,7,26,34.3897481275,100,Rough,Avg. Reward Condition,10,11,0.95,0:10:20,0:06:01,363,Long
23,8,22,56.0189345081,100,Rough,Avg. Reward Condition,10,11,0.95,0:10:20,0:06:01,363,Long
23,9,12,65.1082991294,100,Rough,Avg. Reward Condition,10,11,0.95,0:10:20,0:06:01,363,Long
23,10,11,45.3901935747,100,Rough,Avg. Reward Condition,10,11,0.95,0:10:20,0:06:01,363,Long
23,11,10,65.1082991294,100,Rough,Avg. Reward Condition,10,11,0.95,0:10:20,0:06:01,363,Long
23,1,17,46.8408797226,68,Rough,Avg. Reward Condition,5,12,0.95,0:10:20,0:06:01,364,Short
23,2,16,64.3558645312,90,Rough,Avg. Reward Condition,5,12,0.95,0:10:20,0:06:01,364,Short
23,3,18,43.2301552019,90,Rough,Avg. Reward Condition,5,12,0.95,0:10:20,0:06:01,364,Short
23,4,15,88.5478020084,90,Rough,Avg. Reward Condition,5,12,0.95,0:10:20,0:06:01,364,Short
23,5,14,88.5478020084,90,Rough,Avg. Reward Condition,5,12,0.95,0:10:20,0:06:01,364,Short
23,6,13,88.5478020084,90,Rough,Avg. Reward Condition,5,12,0.95,0:10:20,0:06:01,364,Short
23,1,19,66.9550943144,8,Rough,Avg. Reward Condition,10,13,0.95,0:10:20,0:06:01,365,Long
23,2,13,31.3702773465,8,Rough,Avg. Reward Condition,10,13,0.95,0:10:20,0:06:01,365,Long
23,3,7,66.9550943144,20,Rough,Avg. Reward Condition,10,13,0.95,0:10:20,0:06:01,365,Long
23,4,3,66.9550943144,20,Rough,Avg. Reward Condition,10,13,0.95,0:10:20,0:06:01,365,Long
23,5,25,66.9550943144,57,Rough,Avg. Reward Condition,10,13,0.95,0:10:20,0:06:01,365,Long
23,6,26,66.9550943144,57,Rough,Avg. Reward Condition,10,13,0.95,0:10:20,0:06:01,365,Long
23,7,24,66.9550943144,57,Rough,Avg. Reward Condition,10,13,0.95,0:10:20,0:06:01,365,Long
23,8,27,66.9550943144,57,Rough,Avg. Reward Condition,10,13,0.95,0:10:20,0:06:01,365,Long
23,9,28,66.9550943144,57,Rough,Avg. Reward Condition,10,13,0.95,0:10:20,0:06:01,365,Long
23,10,16,66.9550943144,57,Rough,Avg. Reward Condition,10,13,0.95,0:10:20,0:06:01,365,Long
23,11,10,66.9550943144,70,Rough,Avg. Reward Condition,10,13,0.95,0:10:20,0:06:01,365,Long
23,1,2,38.2187717619,74,Rough,Avg. Reward Condition,5,14,0.95,0:10:20,0:06:01,366,Short
23,2,3,12.6173206811,74,Rough,Avg. Reward Condition,5,14,0.95,0:10:20,0:06:01,366,Short
23,3,1,39.4429334037,81,Rough,Avg. Reward Condition,5,14,0.95,0:10:20,0:06:01,366,Short
23,4,0,36.8600948349,81,Rough,Avg. Reward Condition,5,14,0.95,0:10:20,0:06:01,366,Short
23,5,16,36.0532419365,87,Rough,Avg. Reward Condition,5,14,0.95,0:10:20,0:06:01,366,Short
23,6,17,22.6744910643,91,Rough,Avg. Reward Condition,5,14,0.95,0:10:20,0:06:01,366,Short
23,1,12,25.324525058,58,Rough,Avg. Reward Condition,10,15,0.95,0:10:20,0:06:01,367,Long
23,2,13,88.2739695496,58,Rough,Avg. Reward Condition,10,15,0.95,0:10:20,0:06:01,367,Long
23,3,11,88.2739695496,95,Rough,Avg. Reward Condition,10,15,0.95,0:10:20,0:06:01,367,Long
23,4,10,88.2739695496,95,Rough,Avg. Reward Condition,10,15,0.95,0:10:20,0:06:01,367,Long
23,5,9,88.2739695496,95,Rough,Avg. Reward Condition,10,15,0.95,0:10:20,0:06:01,367,Long
23,6,23,88.2739695496,95,Rough,Avg. Reward Condition,10,15,0.95,0:10:20,0:06:01,367,Long
23,7,19,88.2739695496,95,Rough,Avg. Reward Condition,10,15,0.95,0:10:20,0:06:01,367,Long
23,8,6,88.2739695496,95,Rough,Avg. Reward Condition,10,15,0.95,0:10:20,0:06:01,367,Long
23,9,3,88.2739695496,95,Rough,Avg. Reward Condition,10,15,0.95,0:10:20,0:06:01,367,Long
23,10,2,88.2739695496,95,Rough,Avg. Reward Condition,10,15,0.95,0:10:20,0:06:01,367,Long
23,11,1,88.2739695496,95,Rough,Avg. Reward Condition,10,15,0.95,0:10:20,0:06:01,367,Long
23,1,29,40.8075618452,43,Rough,Avg. Reward Condition,5,16,0.95,0:10:20,0:06:01,368,Short
23,2,28,50.5477009648,43,Rough,Avg. Reward Condition,5,16,0.95,0:10:20,0:06:01,368,Short
23,3,23,72.0399697871,43,Rough,Avg. Reward Condition,5,16,0.95,0:10:20,0:06:01,368,Short
23,4,18,72.0399697871,43,Rough,Avg. Reward Condition,5,16,0.95,0:10:20,0:06:01,368,Short
23,5,13,72.0399697871,66,Rough,Avg. Reward Condition,5,16,0.95,0:10:20,0:06:01,368,Short
23,6,13,72.0399697871,67,Rough,Avg. Reward Condition,5,16,0.95,0:10:20,0:06:01,368,Short
24,1,11,61.2868376352,41,Smooth,Avg. Reward Condition,5,1,1.17,0:04:33,0:01:37,369,Short
24,2,6,29.864282538,92,Smooth,Avg. Reward Condition,5,1,1.17,0:04:33,0:01:37,369,Short
24,3,5,9.6834459767,92,Smooth,Avg. Reward Condition,5,1,1.17,0:04:33,0:01:37,369,Short
24,4,7,42.2723447161,92,Smooth,Avg. Reward Condition,5,1,1.17,0:04:33,0:01:37,369,Short
24,5,22,44.5478346279,92,Smooth,Avg. Reward Condition,5,1,1.17,0:04:33,0:01:37,369,Short
24,6,4,100,92,Smooth,Avg. Reward Condition,5,1,1.17,0:04:33,0:01:37,369,Short
24,1,11,33.0408025487,63,Smooth,Avg. Reward Condition,10,2,1.17,0:04:33,0:01:37,370,Long
24,2,8,26.7239012736,63,Smooth,Avg. Reward Condition,10,2,1.17,0:04:33,0:01:37,370,Long
24,3,16,16.2623521425,63,Smooth,Avg. Reward Condition,10,2,1.17,0:04:33,0:01:37,370,Long
24,4,14,93.9451253311,63,Smooth,Avg. Reward Condition,10,2,1.17,0:04:33,0:01:37,370,Long
24,5,22,63.1185975727,63,Smooth,Avg. Reward Condition,10,2,1.17,0:04:33,0:01:37,370,Long
24,6,26,100,63,Smooth,Avg. Reward Condition,10,2,1.17,0:04:33,0:01:37,370,Long
24,7,19,77.105888578,63,Smooth,Avg. Reward Condition,10,2,1.17,0:04:33,0:01:37,370,Long
24,8,3,45.7509253546,73,Smooth,Avg. Reward Condition,10,2,1.17,0:04:33,0:01:37,370,Long
24,9,0,87.5274050285,83,Smooth,Avg. Reward Condition,10,2,1.17,0:04:33,0:01:37,370,Long
24,10,1,99.0742556393,101,Smooth,Avg. Reward Condition,10,2,1.17,0:04:33,0:01:37,370,Long
24,11,2,81.5774489631,101,Smooth,Avg. Reward Condition,10,2,1.17,0:04:33,0:01:37,370,Long
24,1,18,71.4705897985,55,Smooth,Avg. Reward Condition,5,3,1.17,0:04:33,0:01:37,371,Short
24,2,0,27.5684853198,55,Smooth,Avg. Reward Condition,5,3,1.17,0:04:33,0:01:37,371,Short
24,3,29,89.9690760886,94,Smooth,Avg. Reward Condition,5,3,1.17,0:04:33,0:01:37,371,Short
24,4,28,29.2500546169,100,Smooth,Avg. Reward Condition,5,3,1.17,0:04:33,0:01:37,371,Short
24,5,27,69.7347570662,101,Smooth,Avg. Reward Condition,5,3,1.17,0:04:33,0:01:37,371,Short
24,6,26,94.164877055,101,Smooth,Avg. Reward Condition,5,3,1.17,0:04:33,0:01:37,371,Short
24,1,28,15.8716080798,51,Smooth,Avg. Reward Condition,10,4,1.17,0:04:33,0:01:37,372,Long
24,2,21,25.4845324281,51,Smooth,Avg. Reward Condition,10,4,1.17,0:04:33,0:01:37,372,Long
24,3,12,8.8199945009,51,Smooth,Avg. Reward Condition,10,4,1.17,0:04:33,0:01:37,372,Long
24,4,16,78.9187062231,51,Smooth,Avg. Reward Condition,10,4,1.17,0:04:33,0:01:37,372,Long
24,5,5,52.1717297553,51,Smooth,Avg. Reward Condition,10,4,1.17,0:04:33,0:01:37,372,Long
24,6,0,12.0867398363,79,Smooth,Avg. Reward Condition,10,4,1.17,0:04:33,0:01:37,372,Long
24,7,1,97.2874811648,102,Smooth,Avg. Reward Condition,10,4,1.17,0:04:33,0:01:37,372,Long
24,8,2,100,102,Smooth,Avg. Reward Condition,10,4,1.17,0:04:33,0:01:37,372,Long
24,9,3,97.2874811648,102,Smooth,Avg. Reward Condition,10,4,1.17,0:04:33,0:01:37,372,Long
24,10,4,100,102,Smooth,Avg. Reward Condition,10,4,1.17,0:04:33,0:01:37,372,Long
24,11,9,93.4920844646,102,Smooth,Avg. Reward Condition,10,4,1.17,0:04:33,0:01:37,372,Long
24,1,22,43.0072261983,-1,Smooth,Avg. Reward Condition,5,5,1.17,0:04:33,0:01:37,373,Short
24,2,2,0.0451766984,10,Smooth,Avg. Reward Condition,5,5,1.17,0:04:33,0:01:37,373,Short
24,3,8,51.6865807874,52,Smooth,Avg. Reward Condition,5,5,1.17,0:04:33,0:01:37,373,Short
24,4,11,100,78,Smooth,Avg. Reward Condition,5,5,1.17,0:04:33,0:01:37,373,Short
24,5,15,71.9108378973,78,Smooth,Avg. Reward Condition,5,5,1.17,0:04:33,0:01:37,373,Short
24,6,12,99.1997286119,101,Smooth,Avg. Reward Condition,5,5,1.17,0:04:33,0:01:37,373,Short
24,1,12,56.8864164718,34,Smooth,Avg. Reward Condition,10,6,1.17,0:04:33,0:01:37,374,Long
24,2,6,41.8119939101,34,Smooth,Avg. Reward Condition,10,6,1.17,0:04:33,0:01:37,374,Long
24,3,9,24.4821990162,34,Smooth,Avg. Reward Condition,10,6,1.17,0:04:33,0:01:37,374,Long
24,4,20,5.028425505,65,Smooth,Avg. Reward Condition,10,6,1.17,0:04:33,0:01:37,374,Long
24,5,29,55.2891956177,65,Smooth,Avg. Reward Condition,10,6,1.17,0:04:33,0:01:37,374,Long
24,6,22,45.8837489465,65,Smooth,Avg. Reward Condition,10,6,1.17,0:04:33,0:01:37,374,Long
24,7,18,76.4874972165,89,Smooth,Avg. Reward Condition,10,6,1.17,0:04:33,0:01:37,374,Long
24,8,17,75.1346863765,89,Smooth,Avg. Reward Condition,10,6,1.17,0:04:33,0:01:37,374,Long
24,9,16,26.5089234829,89,Smooth,Avg. Reward Condition,10,6,1.17,0:04:33,0:01:37,374,Long
24,10,19,82.8632772158,89,Smooth,Avg. Reward Condition,10,6,1.17,0:04:33,0:01:37,374,Long
24,11,1,100,89,Smooth,Avg. Reward Condition,10,6,1.17,0:04:33,0:01:37,374,Long
24,1,17,75.1695372132,39,Smooth,Avg. Reward Condition,5,7,1.17,0:04:33,0:01:37,375,Short
24,2,4,65.6491188888,89,Smooth,Avg. Reward Condition,5,7,1.17,0:04:33,0:01:37,375,Short
24,3,3,73.2513922284,89,Smooth,Avg. Reward Condition,5,7,1.17,0:04:33,0:01:37,375,Short
24,4,6,92.2082235799,95,Smooth,Avg. Reward Condition,5,7,1.17,0:04:33,0:01:37,375,Short
24,5,7,59.287063773,95,Smooth,Avg. Reward Condition,5,7,1.17,0:04:33,0:01:37,375,Short
24,6,5,48.1659153881,101,Smooth,Avg. Reward Condition,5,7,1.17,0:04:33,0:01:37,375,Short
24,1,15,43.0072261983,25,Smooth,Avg. Reward Condition,10,8,1.17,0:04:33,0:01:37,376,Long
24,2,6,54.102181263,98,Smooth,Avg. Reward Condition,10,8,1.17,0:04:33,0:01:37,376,Long
24,3,5,30.6025789143,100,Smooth,Avg. Reward Condition,10,8,1.17,0:04:33,0:01:37,376,Long
24,4,4,71.9108378973,100,Smooth,Avg. Reward Condition,10,8,1.17,0:04:33,0:01:37,376,Long
24,5,7,100,100,Smooth,Avg. Reward Condition,10,8,1.17,0:04:33,0:01:37,376,Long
24,6,3,99.1997286119,100,Smooth,Avg. Reward Condition,10,8,1.17,0:04:33,0:01:37,376,Long
24,7,8,30.1969386871,100,Smooth,Avg. Reward Condition,10,8,1.17,0:04:33,0:01:37,376,Long
24,8,20,32.5566000608,100,Smooth,Avg. Reward Condition,10,8,1.17,0:04:33,0:01:37,376,Long
24,9,21,78.0214615055,100,Smooth,Avg. Reward Condition,10,8,1.17,0:04:33,0:01:37,376,Long
24,10,19,100,100,Smooth,Avg. Reward Condition,10,8,1.17,0:04:33,0:01:37,376,Long
24,11,21,99.1997286119,100,Smooth,Avg. Reward Condition,10,8,1.17,0:04:33,0:01:37,376,Long
24,1,8,86.9662192907,101,Smooth,Avg. Reward Condition,5,9,1.17,0:04:33,0:01:37,377,Short
24,2,7,91.3144800129,101,Smooth,Avg. Reward Condition,5,9,1.17,0:04:33,0:01:37,377,Short
24,3,9,91.3144800129,101,Smooth,Avg. Reward Condition,5,9,1.17,0:04:33,0:01:37,377,Short
24,4,10,91.3144800129,101,Smooth,Avg. Reward Condition,5,9,1.17,0:04:33,0:01:37,377,Short
24,5,19,91.3144800129,101,Smooth,Avg. Reward Condition,5,9,1.17,0:04:33,0:01:37,377,Short
24,6,6,91.3144800129,101,Smooth,Avg. Reward Condition,5,9,1.17,0:04:33,0:01:37,377,Short
24,1,25,91.7039815337,59,Smooth,Avg. Reward Condition,10,10,1.17,0:04:33,0:01:37,378,Long
24,2,29,53.4423555455,59,Smooth,Avg. Reward Condition,10,10,1.17,0:04:33,0:01:37,378,Long
24,3,16,66.1035616954,64,Smooth,Avg. Reward Condition,10,10,1.17,0:04:33,0:01:37,378,Long
24,4,13,63.9142699524,64,Smooth,Avg. Reward Condition,10,10,1.17,0:04:33,0:01:37,378,Long
24,5,18,67.0032476932,86,Smooth,Avg. Reward Condition,10,10,1.17,0:04:33,0:01:37,378,Long
24,6,20,42.1814904985,101,Smooth,Avg. Reward Condition,10,10,1.17,0:04:33,0:01:37,378,Long
24,7,19,57.3424999445,101,Smooth,Avg. Reward Condition,10,10,1.17,0:04:33,0:01:37,378,Long
24,8,21,100,101,Smooth,Avg. Reward Condition,10,10,1.17,0:04:33,0:01:37,378,Long
24,9,22,27.8453291859,101,Smooth,Avg. Reward Condition,10,10,1.17,0:04:33,0:01:37,378,Long
24,10,6,53.5648859154,101,Smooth,Avg. Reward Condition,10,10,1.17,0:04:33,0:01:37,378,Long
24,11,2,44.5890613852,101,Smooth,Avg. Reward Condition,10,10,1.17,0:04:33,0:01:37,378,Long
24,1,8,59.1862276524,31,Smooth,Avg. Reward Condition,5,11,1.17,0:04:33,0:01:37,379,Short
24,2,19,0,98,Smooth,Avg. Reward Condition,5,11,1.17,0:04:33,0:01:37,379,Short
24,3,18,66.4868474117,98,Smooth,Avg. Reward Condition,5,11,1.17,0:04:33,0:01:37,379,Short
24,4,20,84.104401122,100,Smooth,Avg. Reward Condition,5,11,1.17,0:04:33,0:01:37,379,Short
24,5,21,83.7913681836,100,Smooth,Avg. Reward Condition,5,11,1.17,0:04:33,0:01:37,379,Short
24,6,22,83.7913681836,100,Smooth,Avg. Reward Condition,5,11,1.17,0:04:33,0:01:37,379,Short
24,1,28,64.2348820807,16,Smooth,Avg. Reward Condition,10,12,1.17,0:04:33,0:01:37,380,Long
24,2,9,84.9808002359,45,Smooth,Avg. Reward Condition,10,12,1.17,0:04:33,0:01:37,380,Long
24,3,15,75.0792421943,45,Smooth,Avg. Reward Condition,10,12,1.17,0:04:33,0:01:37,380,Long
24,4,1,88.0232792053,60,Smooth,Avg. Reward Condition,10,12,1.17,0:04:33,0:01:37,380,Long
24,5,0,70.8369870298,65,Smooth,Avg. Reward Condition,10,12,1.17,0:04:33,0:01:37,380,Long
24,6,5,93.9990923956,65,Smooth,Avg. Reward Condition,10,12,1.17,0:04:33,0:01:37,380,Long
24,7,12,82.1405624367,65,Smooth,Avg. Reward Condition,10,12,1.17,0:04:33,0:01:37,380,Long
24,8,20,74.8940521043,65,Smooth,Avg. Reward Condition,10,12,1.17,0:04:33,0:01:37,380,Long
24,9,25,100,65,Smooth,Avg. Reward Condition,10,12,1.17,0:04:33,0:01:37,380,Long
24,10,21,65.0529222484,100,Smooth,Avg. Reward Condition,10,12,1.17,0:04:33,0:01:37,380,Long
24,11,22,32.3291384487,100,Smooth,Avg. Reward Condition,10,12,1.17,0:04:33,0:01:37,380,Long
24,1,8,25.5088369964,94,Smooth,Avg. Reward Condition,5,13,1.17,0:04:33,0:01:37,381,Short
24,2,9,77.6582113289,96,Smooth,Avg. Reward Condition,5,13,1.17,0:04:33,0:01:37,381,Short
24,3,7,64.8262742171,96,Smooth,Avg. Reward Condition,5,13,1.17,0:04:33,0:01:37,381,Short
